applicant_id,first_name,last_name,email,phone_number,university,major,gpa,graduation_year,application_date,position_applied,years_of_experience,skills,application_status,salary_expectation,availability,resume_submitted,cover_letter,references_provided,full_name,days_since_application,experience_level,gpa_category
APP_1407,John,Davis,jdavis@email.com,(238) 705-9014,Tech Institute,Computer Science,3.56,2024.0,,Research Assistant,0.0,"R, PowerPoint, Excel",Pending,28139.0,2-4 Weeks,False,True,4,John Davis,,No Experience,3.5-4.0
APP_1408A,Matthew,Williams,matthew.williams@email.com,(964) 208-5852,Liberal Arts College,Engineering,3.21,2022.0,2024-05-23,Software Developer Intern,0.0,"Project Management, Excel, Machine Learning, Python, R, JavaScript, Communication, Tableau",Under Review,29884.0,Immediate,True,True,5,Matthew Williams,509.0,No Experience,3.0-3.4
APP-1409,Michelle,Brown,brown.michelle@email.com,(675) 833-2749,Liberal Arts College,Psychology,3.43,2025.0,,Data Science Intern,0.0,"Tableau, Communication, PowerPoint, JavaScript, Python, ",Rejected,31144.0,Flexible,True,True,0,Michelle Brown,,No Experience,3.0-3.4
APP1410,Elizabeth,Miller,elizabeth.miller@email.com,(226) 951-9350,International University,Biology,3.55,2022.0,,Data Science Intern,0.0,SQL; Data Analysis; PowerPoint; Java; Project Management; R,Accepted,395738.0,3 Months,False,True,5,Elizabeth Miller,,No Experience,3.5-4.0
APP_1411,Laura,Brown,brown.laura@email.com,(639) 591-5734,Public University,Computer Science,2.86,2022.0,,Marketing Intern,4.0,"Tableau, Machine Learning",Pending,20541.0,2-4 Weeks,False,False,3,Laura Brown,,Intermediate (2-5 years),2.0-2.9
APP_1412,Elizabeth,Lopez,elizabeth45@email.com,(377) 394-9174,Public University,Communications,3.24,2023.0,,Marketing Intern,1.0,"Communication, Project Management",Under Review,28139.0,3 Months,False,False,0,Elizabeth Lopez,,Beginner (0-2 years),3.0-3.4
APP1413B,Sarah,Gonzalez,sarah922@email.com,(815) 589-6249,Community College,Marketing,3.3,2025.0,2024-03-22,Software Developer Intern,0.0,"Python, Tableau, PowerPoint, Communication, Data Analysis, JavaScript, Java",Submitted,28139.0,1 Month,False,False,4,Sarah Gonzalez,571.0,No Experience,3.0-3.4
APP_1414A,Emily,Wilson,wilson.emily@email.com,+1 (663) 702-4804,Private College,Biology,2.65,2025.0,,Software Developer Intern,1.0,"JavaScript, Tableau, Data Analysis, Java",Accepted,28139.0,Immediate,True,True,0,Emily Wilson,,Beginner (0-2 years),2.0-2.9
APP_1415,Laura,Wilson,laura465@email.com,(413) 900-4144,Liberal Arts College,Data Science,3.22,2025.0,,Research Assistant,2.0,Java; Communication; Python; Machine Learning,Accepted,37495.0,Immediate,False,True,0,Laura Wilson,,Beginner (0-2 years),3.0-3.4
,Laura,Unknown,ljohnson@email.com,,Unknown,Engineering,3.31,2024.0,2024-02-23,Unknown,0.0,,Unknown,28139.0,Unknown,False,False,0,Laura Unknown,599.0,No Experience,3.0-3.4
APP_1417,Christopher,Hernandez,hernandez.christopher@email.com,(311) 477-8926,Online University,Computer Science,2.42,2023.0,2024-04-02,Data Science Intern,0.0,"SQL, Communication, Python, Tableau, Machine Learning, JavaScript, Java",Rejected,20997.0,Immediate,True,False,0,Christopher Hernandez,560.0,No Experience,2.0-2.9
APP1418,Robert,Garcia,garcia.robert@email.com,+1 (602) 840-7859,State University,Marketing,3.91,2023.0,2024-06-27,Research Assistant,0.0,"R, Python, Data Analysis, Tableau, Project Management, Java, PowerPoint",Accepted,28578.0,3 Months,False,True,4,Robert Garcia,474.0,No Experience,3.5-4.0
APP1419B,James,Lopez,jlopez@email.com,(320) 821-4663,State University,Economics,2.73,2026.0,2024-01-13,Ux Design Intern,0.0,"PROJECT MANAGEMENT, DATA ANALYSIS, COMMUNICATION, JAVASCRIPT, EXCEL, R, PYTHON",Rejected,35975.0,2-4 Weeks,True,False,5,James Lopez,640.0,No Experience,2.0-2.9
APP_1420,Daniel,Anderson,anderson.daniel@email.com,+1 (483) 745-4787,State University,Business Administration,4.0,2026.0,,Data Science Intern,0.0,"JavaScript, Communication, Excel, Data Analysis, Java, Tableau",Rejected,28139.0,Immediate,False,False,4,Daniel Anderson,,No Experience,3.5-4.0
APP-1421A,Daniel,Smith,dsmith@email.com,(427) 880-1853,Liberal Arts College,Marketing,3.19,2024.0,2023-04-13,Ux Design Intern,2.0,"Excel, PowerPoint, Tableau",Under Review,28139.0,Flexible,True,False,4,Daniel Smith,915.0,Beginner (0-2 years),3.0-3.4
APP1422,Emily,Gonzalez,egonzalez@email.com,+1 (418) 790-9615,Liberal Arts College,Communications,3.13,2025.0,,Research Assistant,4.0,"Data Analysis, JavaScript, Java, SQL, Excel, PowerPoint",Under Review,24970.0,Immediate,False,True,5,Emily Gonzalez,,Intermediate (2-5 years),3.0-3.4
APP-1423B,Matthew,Johnson,matthew.johnson@email.com,+1 (811) 885-8555,International University,Engineering,3.54,2024.0,,Ux Design Intern,0.0,Project Management,Accepted,34979.0,Immediate,False,True,0,Matthew Johnson,,No Experience,3.5-4.0
APP1424A,John,Lopez,lopez.john@email.com,(521) 700-1470,State University,Communications,2.66,2024.0,2024-01-23,Data Science Intern,0.0,"Java, Python, JavaScript",Pending,28941.0,Immediate,True,False,0,John Lopez,630.0,No Experience,2.0-2.9
APP_1425A,Amanda,Wilson,amanda376@email.com,+1 (878) 509-3603,Community College,Mathematics,3.48,2023.0,,Software Developer Intern,1.0,"EXCEL, TABLEAU, PROJECT MANAGEMENT",Submitted,155846.0,Flexible,True,True,0,Amanda Wilson,,Beginner (0-2 years),3.0-3.4
,Daniel,Lopez,dlopez@email.com,,Unknown,Unknown,3.31,2024.0,2024-06-24,Unknown,5.0,,Unknown,28139.0,Unknown,False,False,0,Daniel Lopez,477.0,Intermediate (2-5 years),3.0-3.4
APP_1426,Daniel,Lopez,dlopez@email.com,(409) 425-6733,Tech Institute,Marketing,3.38,2025.0,2024-06-24,Business Analyst Intern,5.0,R,Under Review,33093.0,2-4 Weeks,True,True,5,Daniel Lopez,477.0,Intermediate (2-5 years),3.0-3.4
APP_1428A,Jessica,Brown,jessica761@email.com,(527) 976-9384,Community College,Data Science,3.52,2024.0,2024-02-19,Ux Design Intern,0.0,"Project Management, PowerPoint, R, Java, Communication, SQL",Under Review,23066.0,2 Weeks,True,False,1,Jessica Brown,603.0,No Experience,3.5-4.0
APP_1429B,Amanda,Williams,amanda.williams@email.com,+1 (633) 200-9821,Private College,Psychology,3.07,2022.0,,Data Science Intern,3.0,JAVASCRIPT,Accepted,35537.0,2-4 Weeks,False,False,0,Amanda Williams,,Intermediate (2-5 years),3.0-3.4
APP_1429B,Amanda,Williams,amanda.williams6@email.com,+1 (633) 200-9821,Private College,Psychology,3.07,2022.0,,Data Science Intern,3.0,JAVASCRIPT,Accepted,35537.0,2-4 Weeks,False,False,0,Amanda Williams,,Intermediate (2-5 years),3.0-3.4
APP1431,Amanda,Hernandez,ahernandez@email.com,(268) 289-5742,International University,Business Administration,3.31,2026.0,2024-02-08,Research Assistant,0.0,"SQL, Project Management, Java",Accepted,477843.0,3 Months,True,False,4,Amanda Hernandez,614.0,No Experience,3.0-3.4
APP1432B,Amanda,Williams,amanda.williams@email.com,(355) 919-4235,Liberal Arts College,Engineering,3.31,2025.0,2024-06-01,Research Assistant,0.0,"R, Excel, Python, JavaScript, Project Management, Java",Pending,28416.0,Immediate,False,True,1,Amanda Williams,500.0,No Experience,3.0-3.4
APP1433,Jane,Brown,brown.jane@email.com,(472) 386-3139,State University,Data Science,2.92,2026.0,,Research Assistant,1.0,"PROJECT MANAGEMENT, JAVA",Under Review,35818.0,Immediate,False,False,2,Jane Brown,,Beginner (0-2 years),2.0-2.9
APP1434A,Daniel,Davis,daniel5@email.com,(411) 310-1245,Public University,Mathematics,3.31,2023.0,,Data Science Intern,1.0,"Machine Learning, Java, SQL, PowerPoint, Python, Tableau, Communication",Submitted,24971.0,Flexible,True,True,1,Daniel Davis,,Beginner (0-2 years),3.0-3.4
APP1435A,Jane,Miller,jmiller@email.com,(257) 515-5827,Liberal Arts College,Marketing,3.63,2026.0,,Data Science Intern,10.0,"Tableau, Data Analysis, SQL, Project Management, Communication, Java, Machine Learning, Excel",Rejected,35869.0,Immediate,True,True,1,Jane Miller,,Experienced (5+ years),3.5-4.0
APP1436B,Matthew,Gonzalez,gonzalez.matthew@email.com,(835) 251-8857,Tech Institute,Computer Science,3.39,2026.0,,Research Assistant,2.0,"Project Management, Data Analysis, Machine Learning, R",Under Review,16636.0,Immediate,True,True,5,Matthew Gonzalez,,Beginner (0-2 years),3.0-3.4
APP_1438,James,Martinez,james110@email.com,(722) 794-3271,Online University,Computer Science,3.55,2024.0,,Data Science Intern,0.0,"Java, Excel, JavaScript",Pending,28139.0,Immediate,True,False,4,James Martinez,,No Experience,3.5-4.0
APP-1439,Michelle,Rodriguez,mrodriguez@email.com,+1 (720) 829-5364,Community College,Computer Science,3.22,2026.0,,Business Analyst Intern,0.0,SQL; Excel,Submitted,34492.0,Flexible,False,True,2,Michelle Rodriguez,,No Experience,3.0-3.4
APP-1440,Sarah,Lopez,lopez.sarah@email.com,+1 (660) 457-1920,Liberal Arts College,Economics,2.94,2023.0,,Business Analyst Intern,1.0,PowerPoint,Under Review,34654.0,Immediate,True,True,4,Sarah Lopez,,Beginner (0-2 years),2.0-2.9
APP_1441,Jessica,Anderson,jessica356@email.com,(509) 896-5873,International University,Computer Science,3.02,2026.0,2024-03-07,Data Science Intern,2.0,"R, SQL, Project Management, PowerPoint, Java, Excel, Machine Learning, ",Under Review,32061.0,Unknown,True,False,4,Jessica Anderson,586.0,Beginner (0-2 years),3.0-3.4
APP_1442A,Christopher,Rodriguez,christopher.rodriguez@email.com,(394) 643-3777,Public University,Marketing,2.74,2022.0,,Marketing Intern,1.0,"SQL, Machine Learning, Data Analysis, PowerPoint, ",Rejected,15454.0,Unknown,False,False,5,Christopher Rodriguez,,Beginner (0-2 years),2.0-2.9
APP1443,Sarah,Williams,swilliams@email.com,(233) 309-2478,Public University,Computer Science,3.31,2026.0,,Business Analyst Intern,0.0,"Python, Java, PowerPoint, Data Analysis",Accepted,27170.0,Immediate,False,True,1,Sarah Williams,,No Experience,3.0-3.4
APP_1444,Robert,Martinez,martinez.robert@email.com,(420) 654-7294,Liberal Arts College,Psychology,3.31,2022.0,,Business Analyst Intern,0.0,JavaScript; Java; PowerPoint; Communication; Tableau; Machine Learning; Project Management; R,Under Review,18405.0,3 Months,True,False,0,Robert Martinez,,No Experience,3.0-3.4
APP_1445A,John,Wilson,john.wilson@email.com,(220) 337-8577,Community College,Engineering,2.87,2023.0,,Software Developer Intern,0.0,"Machine Learning, SQL, Project Management, Communication, Python",Accepted,38462.0,2 Weeks,False,True,0,John Wilson,,No Experience,2.0-2.9
APP1446B,James,Wilson,wilson.james@email.com,(252) 737-9779,Liberal Arts College,Business Administration,4.0,2023.0,,Research Assistant,0.0,Python,Rejected,17064.0,1 Month,True,False,1,James Wilson,,No Experience,3.5-4.0
APP_1447B,Laura,Gonzalez,laura528@email.com,(784) 718-1254,Tech Institute,Engineering,3.2,2022.0,,Data Science Intern,0.0,"SQL, JAVA, PYTHON, EXCEL, TABLEAU, POWERPOINT",Pending,36973.0,Immediate,False,False,2,Laura Gonzalez,,No Experience,3.0-3.4
APP-1448B,Christopher,Jones,jones.christopher@email.com,+1 (919) 912-6936,Online University,Psychology,3.6,2024.0,2024-03-12,Software Developer Intern,7.0,"Python, Data Analysis, Project Management, SQL, Machine Learning",Rejected,26565.0,Flexible,False,True,4,Christopher Jones,581.0,Experienced (5+ years),3.5-4.0
APP_1449,Emily,Miller,emily927@email.com,(823) 943-8562,Liberal Arts College,Computer Science,3.23,2024.0,,Data Science Intern,0.0,"Java, Python, SQL, JavaScript, Project Management",Under Review,28428.0,Unknown,True,False,3,Emily Miller,,No Experience,3.0-3.4
APP_1450,Laura,Brown,laura891@email.com,(288) 387-3757,International University,Biology,3.04,2026.0,,Data Science Intern,0.0,Data Analysis,Under Review,26090.0,2 Weeks,False,True,0,Laura Brown,,No Experience,3.0-3.4
APP_1451,Amanda,Jones,jones.amanda@email.com,(793) 355-3308,Public University,Mathematics,3.83,2025.0,2024-03-09,Data Science Intern,2.0,R; Python; Project Management; Tableau; SQL; Data Analysis; PowerPoint; Java,Accepted,35559.0,2 Weeks,True,False,4,Amanda Jones,584.0,Beginner (0-2 years),3.5-4.0
APP-1452,Christopher,Hernandez,chernandez@email.com,(881) 952-9371,Online University,Business Administration,2.55,2026.0,2024-01-30,Data Science Intern,2.0,"Communication, Machine Learning",Accepted,28139.0,Immediate,False,False,0,Christopher Hernandez,623.0,Beginner (0-2 years),2.0-2.9
APP1453B,Sarah,Wilson,swilson@email.com,(930) 858-9099,Private College,Mathematics,3.7,2025.0,,Marketing Intern,0.0,"Data Analysis, Project Management, Python, R, Excel, Communication, Tableau, JavaScript",Submitted,24960.0,1 Month,True,False,4,Sarah Wilson,,No Experience,3.5-4.0
APP_1454,Daniel,Miller,daniel.miller@email.com,+1 (981) 449-9127,Public University,Marketing,2.51,2023.0,2024-03-02,Marketing Intern,1.0,"Python, Java, Machine Learning, JavaScript, Communication, R, Tableau, Data Analysis, ",Under Review,28139.0,Flexible,False,True,0,Daniel Miller,591.0,Beginner (0-2 years),2.0-2.9
APP1455,David,Gonzalez,dgonzalez@email.com,(457) 697-3626,Private College,Psychology,3.66,2024.0,,Data Science Intern,0.0,"DATA ANALYSIS, TABLEAU, PYTHON, PROJECT MANAGEMENT, MACHINE LEARNING",Accepted,33415.0,3 Months,True,True,2,David Gonzalez,,No Experience,3.5-4.0
APP-1456,James,Johnson,james.johnson@email.com,(437) 351-7918,Liberal Arts College,Computer Science,3.31,2022.0,,Research Assistant,0.0,"SQL, Machine Learning, R, Tableau",Under Review,18000.0,Immediate,False,True,1,James Johnson,,No Experience,3.0-3.4
APP1457A,Michelle,Williams,mwilliams@email.com,+1 (234) 939-5957,Tech Institute,Mathematics,2.69,2026.0,,Marketing Intern,0.0,"JAVA, MACHINE LEARNING, PROJECT MANAGEMENT, SQL, COMMUNICATION, R, JAVASCRIPT, EXCEL",Rejected,29002.0,2 Weeks,False,True,0,Michelle Williams,,No Experience,2.0-2.9
APP1458A,Michelle,Garcia,michelle208@email.com,+1 (900) 539-9975,Online University,Marketing,3.31,2024.0,,Software Developer Intern,0.0,"PowerPoint, JavaScript, Tableau, Project Management, SQL, Communication, Python",Submitted,16198.0,1 Month,True,True,2,Michelle Garcia,,No Experience,3.0-3.4
APP1458A,Michelle,Garcia,michelle2086@email.com,+1 (900) 539-9975,Online University,Marketing,3.31,2024.0,,Software Developer Intern,0.0,"PowerPoint, JavaScript, Tableau, Project Management, SQL, Communication, Python",Submitted,16198.0,1 Month,True,True,2,Michelle Garcia,,No Experience,3.0-3.4
APP-1461A,Emily,Garcia,egarcia@email.com,+1 (262) 785-5339,State University,Marketing,2.68,2024.0,,Ux Design Intern,1.0,Communication; Java; Project Management,Rejected,16182.0,2-4 Weeks,False,True,2,Emily Garcia,,Beginner (0-2 years),2.0-2.9
APP-1462,Emily,Martinez,martinez.emily@email.com,(584) 274-1794,Public University,Communications,4.0,2026.0,,Marketing Intern,1.0,R,Under Review,22166.0,Immediate,False,True,0,Emily Martinez,,Beginner (0-2 years),3.5-4.0
APP_1463,David,Jones,david672@email.com,(645) 781-4870,Tech Institute,Economics,2.98,2022.0,2024-02-02,Software Developer Intern,0.0,Python,Accepted,19368.0,Unknown,False,False,3,David Jones,620.0,No Experience,2.0-2.9
APP1464B,Jessica,Brown,jessica272@email.com,+1 (544) 894-7022,Online University,Communications,3.68,2025.0,,Marketing Intern,10.0,"Java, Python, Tableau, SQL, JavaScript, Machine Learning, Excel, Project Management",Pending,34024.0,Immediate,False,False,5,Jessica Brown,,Experienced (5+ years),3.5-4.0
APP-1465B,Robert,Lopez,rlopez@email.com,+1 (971) 344-8542,International University,Mathematics,3.61,2026.0,,Ux Design Intern,4.0,"Python, R, PowerPoint, Project Management, Excel, Data Analysis, SQL, Communication",Rejected,32846.0,Immediate,True,False,3,Robert Lopez,,Intermediate (2-5 years),3.5-4.0
APP-1466,Michael,Miller,michael.miller@email.com,(736) 651-7914,State University,Engineering,3.18,2026.0,,Software Developer Intern,3.0,"Excel, SQL, PowerPoint, Communication",Under Review,35883.0,Flexible,True,False,5,Michael Miller,,Intermediate (2-5 years),3.0-3.4
APP_1467A,James,Gonzalez,jgonzalez@email.com,(495) 342-7787,Online University,Economics,3.86,2024.0,,Marketing Intern,0.0,R; JavaScript; Data Analysis; SQL; Java; Excel; Tableau; Python,Under Review,32507.0,3 Months,True,True,2,James Gonzalez,,No Experience,3.5-4.0
APP-1468A,Jane,Davis,jane2@email.com,(968) 715-5613,Private College,Marketing,3.14,2022.0,,Marketing Intern,1.0,"JavaScript, R, Project Management",Under Review,29139.0,1 Month,True,False,0,Jane Davis,,Beginner (0-2 years),3.0-3.4
APP1469,Sarah,Hernandez,sarah979@email.com,(620) 904-1721,Online University,Engineering,3.46,2024.0,,Software Developer Intern,0.0,"Data Analysis, SQL, PowerPoint, Communication, Tableau, Python",Under Review,28139.0,Unknown,True,False,2,Sarah Hernandez,,No Experience,3.0-3.4
APP1470B,Matthew,Smith,matthew.smith@email.com,(777) 506-8251,Tech Institute,Business Administration,2.77,2025.0,,Ux Design Intern,0.0,"JavaScript, Project Management, Java, Machine Learning, SQL, Excel, Communication",Pending,25442.0,2 Weeks,False,False,3,Matthew Smith,,No Experience,2.0-2.9
APP1471B,Daniel,Gonzalez,dgonzalez@email.com,(317) 885-6046,Community College,Psychology,3.15,2025.0,2024-03-12,Ux Design Intern,0.0,"Excel, JavaScript, SQL",Accepted,236752.0,1 Month,False,False,0,Daniel Gonzalez,581.0,No Experience,3.0-3.4
APP-1472A,Robert,Hernandez,robert916@email.com,(725) 207-4401,Private College,Communications,3.48,2022.0,,Software Developer Intern,0.0,Python,Accepted,28139.0,Flexible,False,False,5,Robert Hernandez,,No Experience,3.0-3.4
APP1473A,Michael,Jones,michael.jones@email.com,(302) 220-8566,Online University,Biology,3.01,2022.0,,Business Analyst Intern,4.0,"JavaScript, Data Analysis, Excel, Java, Machine Learning, Project Management",Under Review,29151.0,3 Months,True,True,4,Michael Jones,,Intermediate (2-5 years),3.0-3.4
APP_1474B,Elizabeth,Anderson,anderson.elizabeth@email.com,(767) 550-6604,Community College,Computer Science,2.26,2025.0,,Data Science Intern,2.0,"Python, Project Management, JavaScript, PowerPoint, Machine Learning, Excel, Communication",Submitted,20658.0,2 Weeks,False,True,4,Elizabeth Anderson,,Beginner (0-2 years),2.0-2.9
APP-1475,David,Rodriguez,david398@email.com,+1 (725) 965-4778,Community College,Communications,3.38,2022.0,,Marketing Intern,2.0,"Java, R, Data Analysis, Communication",Accepted,20371.0,Unknown,True,False,4,David Rodriguez,,Beginner (0-2 years),3.0-3.4
APP-1476,Daniel,Smith,daniel.smith@email.com,(845) 826-2642,Private College,Biology,3.79,2022.0,,Business Analyst Intern,0.0,"DATA ANALYSIS, JAVASCRIPT, EXCEL, COMMUNICATION, TABLEAU, MACHINE LEARNING, PROJECT MANAGEMENT, POWERPOINT, ",Accepted,37104.0,Unknown,True,True,3,Daniel Smith,,No Experience,3.5-4.0
APP-1476,Daniel,Smith,daniel.smith7@email.com,(845) 826-2642,Private College,Biology,3.79,2022.0,,Business Analyst Intern,0.0,"DATA ANALYSIS, JAVASCRIPT, EXCEL, COMMUNICATION, TABLEAU, MACHINE LEARNING, PROJECT MANAGEMENT, POWERPOINT, ",Accepted,37104.0,Unknown,True,True,3,Daniel Smith,,No Experience,3.5-4.0
