applicant_id,first_name,last_name,email,phone_number,university,major,gpa,graduation_year,application_date,position_applied,years_of_experience,skills,application_status,salary_expectation,availability,resume_submitted,cover_letter,references_provided
APP1367A,Matthew,Williams,matthew.williams@email.com,(729) 477-6436,International University,Economics,3.73,2024.0,"Apr 10, 2024",Data Science Intern,24.0,"JAVASCRIPT, POWERPOINT",Accepted,39151,2-4 weeks ,False,YES,0.0
APP-1368,Elizabeth,Wilson,elizabeth782@email.com,(262) 345-2585,Community College,Communications,2.75,2024.0,30-03-2024,Research Assistant,0.0,"R, JavaScript, Communication",In Process,433406, ASAP,False,Yes,4.0
APP1369A,Elizabeth,Martinez,elizabeth.martinez@email.com,923-222-2633,Community College,Data Science,2.94,2023.0,07-03-2024,Business Analyst Intern,3.0,"Tableau, PowerPoint, Excel",In Process,22434,2-4 weeks ,Yes,False,4.0
APP_1370A,Michelle,Lopez,lopez.michelle@email.com,(796) 394-2299,Online University,Communications,3.56,2024.0,16-05-2024,Marketing Intern,0.0,"Python, Data Analysis, SQL",In Process,,2 weeks,False,False,5.0
APP-1371,Jane,Lopez,jane.lopez@email.com,904.472.3792,Private College,Biology,3.08,2026.0,06/05/2024,Data Science Intern,0.0,"Communication, Excel, Data Analysis",Accepted,27303, ASAP,True,no,5.0
APP-1372A,Daniel,Williams,daniel.williams@email.com,(372) 332-7591,Community College,Economics,3.23,2023.0,"Jun 19, 2024",Data Science Intern,1.0,"Machine Learning, Tableau, Excel, Python",review,32404, ASAP,Yes,False,4.0
APP-1373B,Jessica,smith,jessica397@email.com,324-716-8717,Private College,Communications,,2022.0,02/14/2024,Software Developer Intern,0.0,"Project Management, Python, PowerPoint, Excel, JavaScript",Rejected,24053,Flexible,False,True,0.0
APP1374A,David,Williams,dwilliams@email.com,971-238-7364,Community College,Computer Science,2.69,2022.0,2024-03-03,Marketing Intern,,"Tableau, JavaScript, R, Python, PowerPoint",Accepted,26512,Flexible,1,,2.0
APP-1375A,Christopher,Anderson,canderson@email.com,+14494239479,Liberal Arts College,Biology,2.85,2022.0,20-03-2024,Data Science Intern,0.0,"Machine Learning, Data Analysis, SQL, Tableau, R, PowerPoint, Project Management",Accepted,22417,2-4 weeks ,0,False,5.0
APP_1376B,Amanda,Garcia,amanda.garcia@email.com,628-277-6012,State University ,Business Administration,3.21,2022.0,2024-05-27,UX Design Intern,1.0,Various technical skills,Submitted,25863,immediate,1,no,1.0
APP_1377A,Amanda,Lopez,alopez@email.com,(339) 906-6181,International University,Economics,2.54,2025.0,2024-04-20,UX Design Intern,0.0,"PowerPoint, Communication, R, Data Analysis",Accepted,18019,2 weeks,False,,2.0
APP_1377A,Amanda,Lopez,alopez@email.com,(339) 906-6181,International University,Economics,2.54,2025.0,2024-04-20,UX Design Intern,0.0,"PowerPoint, Communication, R, Data Analysis",Accepted,18019,2 weeks,False,,2.0
APP-1379B,Jane,Miller,jane.miller@email.com,(472) 671-6039,Online University,Marketing,3.27,2026.0,"May 10, 2024",Marketing Intern,0.0,"Machine Learning, PowerPoint, JavaScript",review,33995,Immediate,Yes,YES,3.0
APP1380,Daniel,Gonzalez,gonzalez.daniel@email.com,+13058738082,Community College,Business_Administration,3.31,2023.0,"Apr 16, 2023",Software Developer Intern,4.0,Communication; Project Management; Excel; R,In Process,39261,2 weeks,1,Yes,1.0
APP1381,Amanda,Brown,amanda.brown@email.com,218.225.3644,Private College,Marketing,4.0,2024.0,"Jan 08, 2024",Research Assistant,0.0,"Project Management, Python, SQL",In Process,199312,Unknown,1,Yes,1.0
APP1382A,Elizabeth,Johnson,elizabeth.johnson@email.com,+19798725730,Tech Institute,Psychology,3.39,2022.0,04/21/2024,Business Analyst Intern,2.0,"Excel, PowerPoint, Tableau, SQL, Python, JavaScript",ACCEPTED,456155,1 month,0,True,3.0
APP_1383,Laura,Wilson,laura.wilson@email.com,322-499-6727,TECH INSTITUTE,Communications,1.1,2022.0,2024-01-04,UX Design Intern,2.0,Various technical skills,Under Review,34494,2-4 weeks ,False,YES,2.0
APP1384B,EMILY,Hernandez,emily687@email.com,497-384-3438,Liberal Arts College,Mathematics,,2023.0,02/20/2024,data science intern,1.0,"Machine Learning, Tableau, Communication, SQL",Pending,25734, ASAP,1,no,4.0
APP-1385A,Jessica,Garcia,jessica948@email.com,(599) 814-1693,State University,Economics,3.2,2024.0,"May 19, 2024",Marketing Intern,0.0,Python,ACCEPTED,17665,Immediate,Yes,No,2.0
APP-1386,Christopher,Davis,davis.christopher@email.com,+12436518308,Liberal Arts College,Engineering,3.38,2024.0,"Apr 28, 2024",Data Science Intern,0.0,"Machine Learning, JavaScript, Excel, PowerPoint",Under Review,28484,Immediate,True,No,2.0
APP1387,Laura,rodriguez,laura715 at email.com,334.604.4130,Private College,Psychology,3.69,2024.0,24-04-2024,Business Analyst Intern,1.0,Communication; Machine Learning; JavaScript; R,ACCEPTED,,1 month,No,YES,0.0
APP1388,Michael,Jones,mjones@email.com,327.676.7294,Liberal Arts College,Engineering,,2023.0,20-01-2024,Software Developer Intern,0.0,"Tableau, Data Analysis, Java, Python, JavaScript, Excel",In Process,30590,Flexible,False,Yes,3.0
APP_1389,Michael,Garcia,michael.garcia@email.com,869-813-6597,International University,Engineering,3.0,2024.0,01/27/2024,UX Design Intern,0.0,"Python, Machine Learning, Excel, JavaScript, Data Analysis, R",Rejected,18096,Flexible,Yes,,3.0
APP1390B,Amanda,Anderson,amanda604@email.com,(396) 344-5524,International University,Mathematics,3.37,2022.0,"Jan 22, 2024",Data Science Intern,2.0,"Tableau, Data Analysis, JavaScript, R",Accepted,34412,Flexible,Yes,YES,5.0
,,Johnson,,,,,,2022.0,,,,,,,,True,,
APP1392,Jane,Gonzalez,jgonzalez@email.com,(563) 902-9300,State University,Communications,3.37,2025.0,27-02-2024,research assistant,2.0,"Excel, Project Management", rejected ,25057,Flexible,0,Yes,3.0
APP_1393B,Emily,Williams,williams.emily@email.com,909.628.6339,Tech Institute,Psychology,,2023.0,04/16/2024,UX Design Intern,0.0,"PowerPoint, Machine Learning, R, JavaScript, Python, SQL, Tableau",Under Review,19455,Flexible,False,YES,0.0
APP-1394B,Michael,Wilson,michael.wilson@email.com,377-225-6566,International University,Data Science,3.4,2025.0,05/15/2024,ux design intern,0.0,Various technical skills,ACCEPTED,379252,3 months,Yes,False,5.0
,,,jjohnson@email.com,,,Economics,,2023.0,,,,,,,,,,
APP1396,James,Davis,davis.james@email.com,372.739.9830,Private College,Marketing,3.26,2023.0,04-06-2024,Marketing Intern,2.0,"SQL, Tableau, Data Analysis, Project Management, PowerPoint, Machine Learning, Java",In Process,34877,Unknown,True,YES,1.0
APP1397B,Jessica,Williams,jessica109@email.com,(534) 880-9379,International University,Mathematics,2.64,2022.0,"Apr 19, 2024",Software Developer Intern,0.0,"Java, PowerPoint, R, SQL, Excel, Tableau, Data Analysis, Python",Accepted,34028,immediate,True,YES,2.0
APP1398B,Jane,Smith,smith.jane@email.com,609.284.6282,Community College ,Marketing,3.31,2025.0,06/03/2024,Data Science Intern,4.0,PowerPoint,Under Review,27699,Immediate,0,Yes,3.0
APP-1399A,Michael,Davis,davis.michael@email.com,(551) 709-5889,Liberal Arts College ,Biology,,2026.0,Pending,Marketing Intern,0.0,"Python, Data Analysis, Communication, Project Management, Excel, Java, Tableau, R",Pending,16091,2-4 weeks ,0,YES,1.0
APP-1400B,DAVID,williams,DAVID659@EMAIL.COM,551-781-4542,Online University,Marketing,3.39,2026.0,"Jun 12, 2024",Software Developer Intern,0.0,"Project Management, Communication, Machine Learning, Excel, PowerPoint",Under Review,20593, ASAP,True,,2.0
APP-1401,Elizabeth,Garcia,garcia.elizabeth at email.com,305.852.3791,Community College,Computer Science,3.04,2024.0,2024-01-08,Marketing Intern,0.0,Various technical skills,review,25618,Flexible,True,True,0.0
APP-1402B,David,Hernandez,david343@email.com,(859) 905-7980,Online University,Business Administration,3.06,2025.0,"Feb 15, 2024",Software Developer Intern,1.0,"Excel, Communication, Data Analysis, PowerPoint, Python, JavaScript",Pending,,2 weeks,True,,4.0
APP-1403B,Laura,Wilson,wilson.laura@email.com,663-585-9592,Community College,Biology,3.46,2022.0,25-02-2024,Research Assistant,0.0,"SQL, Machine Learning, R, Project Management, Excel, Data Analysis, PowerPoint",ACCEPTED,32882,Unknown,Yes,Yes,5.0
APP_1404B,James,Johnson,johnson.james@email.com,549.875.3189,Private College,Marketing,3.87,2022.0,"May 20, 2024",Business Analyst Intern,2.0,"Python, Project Management, Communication, SQL, Excel, R, Tableau",review,20488,2-4 weeks ,True,True,4.0
APP1405A,Laura,Gonzalez,lgonzalez@email.com,717-969-5478,LIBERAL ARTS COLLEGE,Marketing,2.78,2024.0,2024-05-21,Marketing Intern,1.0,"Tableau, Data Analysis, JavaScript, SQL, PowerPoint, R",Submitted,16814,Immediate,True,True,5.0
APP1406B,Elizabeth,Smith,elizabeth.smith@email.com,+16362698728,Liberal Arts College,Computer_Science,3.93,2022.0,01/18/2024,UX Design Intern,0.0,"JavaScript, SQL, Communication",In Process,30306, ASAP,No,,4.0
APP_1407,John,Davis,jdavis@email.com,(238) 705-9014,Tech Institute,Computer Science,3.56,2024.0,02/02/2024,Research Assistant,0.0,"R, PowerPoint, Excel",Pending,Negotiable,2-4 weeks ,0,Yes,4.0
APP_1408A,Matthew,Williams,matthew.williams@email.com,964.208.5852,Liberal Arts College,Engineering,3.21,2022.0,2024-05-23,Software Developer Intern,0.0,"Project Management, Excel, Machine Learning, Python, R, JavaScript, Communication, Tableau",In Process,29884, ASAP,True,Yes,5.0
APP-1409,Michelle,Brown,brown.michelle@email.com,675.833.2749,Liberal Arts College,Psychology,3.43,2025.0,20-06-2024,Data Science Intern,0.0,"Tableau, Communication, PowerPoint, JavaScript, Python, ",Rejected,31144,Flexible,True,Yes,0.0
APP1410,Elizabeth,Miller,elizabeth.miller@email.com,(226) 951-9350,International University,Biology,3.55,2022.0,"Mar 08, 2024",Data Science Intern,0.0,SQL; Data Analysis; PowerPoint; Java; Project Management; R,ACCEPTED,395738,3 months,0,Yes,5.0
APP_1411,Laura,Brown,brown.laura@email.com,639-591-5734,Public University,Computer Science,2.86,2022.0,06/01/2024,marketing intern,4.0,"Tableau, Machine Learning",Pending,20541,2-4 weeks ,0,No,3.0
APP_1412,Elizabeth,lopez,elizabeth45@email.com,(377) 394-9174,Public University,Communications,3.24,2023.0,05/11/2024,Marketing Intern,1.0,"Communication, Project Management",In Process,,3 months,0,No,0.0
APP1413B,Sarah,Gonzalez,sarah922@email.com,(815) 589-6249,Community College,Marketing,3.3,2025.0,2024-03-22,Software Developer Intern,,"Python, Tableau, PowerPoint, Communication, Data Analysis, JavaScript, Java",Submitted,,1 month,False,No,4.0
APP_1414A,Emily,wilson,wilson.emily@email.com,+16637024804,Private College ,Biology,2.65,2025.0,14-05-2024,software developer intern,1.0,"JavaScript, Tableau, Data Analysis, Java",Accepted,,immediate,Yes,YES,0.0
APP_1415,Laura,Wilson,laura465@email.com,(413) 900-4144,Liberal Arts College ,Data Science,3.22,2025.0,"Jan 26, 2024",Research Assistant,2.0,Java; Communication; Python; Machine Learning,Accepted,37495,immediate,0,Yes,0.0
,Laura,,LJOHNSON@EMAIL.COM,,,Engineering,,,2024-02-23,,,,,,,,,
APP_1417,Christopher,Hernandez,hernandez.christopher@email.com,311-477-8926,Online University ,Computer Science,2.42,2023.0,2024-04-02,Data Science Intern,0.0,"SQL, Communication, Python, Tableau, Machine Learning, JavaScript, Java",Rejected,20997,Immediate,1,False,0.0
APP1418,Robert,Garcia,garcia.robert@email.com,+16028407859,State University,Marketing,3.91,2023.0,2024-06-27,Research Assistant,0.0,"R, Python, Data Analysis, Tableau, Project Management, Java, PowerPoint",Accepted,28578,3 months,False,True,4.0
APP1419B,James,Lopez,jlopez@email.com,320.821.4663,State University,Economics,2.73,2026.0,2024-01-13,UX Design Intern,,"PROJECT MANAGEMENT, DATA ANALYSIS, COMMUNICATION, JAVASCRIPT, EXCEL, R, PYTHON",Rejected,35975,2-4 weeks ,Yes,No,5.0
APP_1420,Daniel,Anderson,anderson.daniel@email.com,+14837454787,STATE UNIVERSITY,Business Administration,4.88,2026.0,05/22/2024,Data Science Intern,0.0,"JavaScript, Communication, Excel, Data Analysis, Java, Tableau",Rejected,,Immediate,False,No,4.0
APP-1421A,Daniel,Smith,dsmith@email.com,427-880-1853,Liberal Arts College,Marketing,3.19,2024.0,2023-04-13,UX Design Intern,2.0,"Excel, PowerPoint, Tableau",review,Negotiable,Flexible,True,False,4.0
APP1422,Emily,Gonzalez,egonzalez@email.com,+14187909615,Liberal Arts College,Communications,3.13,2025.0,17-05-2024,Research Assistant,4.0,"Data Analysis, JavaScript, Java, SQL, Excel, PowerPoint",review,24970,immediate,False,YES,5.0
APP-1423B,Matthew,Johnson,matthew.johnson@email.com,+18118858555,International University,Engineering,3.54,2024.0,16-01-2024,UX Design Intern,0.0,Project Management,ACCEPTED,34979,immediate,0,Yes,0.0
APP1424A,John,Lopez,lopez.john@email.com,521-700-1470,STATE UNIVERSITY ,Communications,2.66,2024.0,2024-01-23,Data Science Intern,0.0,"Java, Python, JavaScript",Pending,28941,immediate,True,,0.0
APP_1425A,Amanda,Wilson,amanda376@email.com,+18785093603,Community College,Mathematics,3.48,2023.0,25-03-2024,Software Developer Intern,1.0,"EXCEL, TABLEAU, PROJECT MANAGEMENT",Submitted,155846,Flexible,True,Yes,0.0
,DANIEL,Lopez,dlopez at email.com,,,,,,2024-06-24,,5.0,,,,,,,
APP_1426,DANIEL,Lopez,dlopez at email.com,409.425.6733,Tech Institute,Marketing,3.38,2025.0,2024-06-24,Business Analyst Intern,5.0,R,In Process,33093,2-4 weeks ,1,YES,5.0
APP_1428A,Jessica,Brown,jessica761@email.com,(527) 976-9384,Community College,Data Science,3.52,2024.0,2024-02-19,UX Design Intern,,"Project Management, PowerPoint, R, Java, Communication, SQL",Under Review,23066,2 weeks,Yes,no,1.0
APP_1429B,Amanda,Williams,amanda.williams@email.com,+16332009821,Private College,Psychology,3.07,2022.0,15-05-2024,Data Science Intern,3.0,JAVASCRIPT,ACCEPTED,35537,2-4 weeks ,False,,0.0
APP_1429B,Amanda,Williams,amanda.williams6@email.com,+16332009821,Private College,Psychology,3.07,2022.0,15-05-2024,Data Science Intern,3.0,JAVASCRIPT,ACCEPTED,35537,2-4 weeks ,False,,0.0
APP1431,Amanda,Hernandez,AHERNANDEZ@EMAIL.COM,268.289.5742,International University,Business Administration,3.31,2026.0,2024-02-08,Research Assistant,0.0,"SQL, Project Management, Java",Accepted,477843,3 months,True,No,4.0
APP1432B,Amanda,Williams,amanda.williams@email.com,355.919.4235,Liberal Arts College,Engineering,,2025.0,2024-06-01,Research Assistant,0.0,"R, Excel, Python, JavaScript, Project Management, Java",Pending,28416,immediate,0,True,1.0
APP1433,Jane,Brown,brown.jane@email.com,(472) 386-3139,State University,Data Science,2.92,2026.0,01-04-2024,Research Assistant,1.0,"PROJECT MANAGEMENT, JAVA",review,35818, ASAP,No,No,2.0
APP1434A,Daniel,Davis,daniel5@email.com,411-310-1245,Public University,Mathematics,,2023.0,06/25/2024,Data Science Intern,1.0,"Machine Learning, Java, SQL, PowerPoint, Python, Tableau, Communication",Submitted,24971,Flexible,True,YES,1.0
APP1435A,Jane,Miller,jmiller@email.com,257.515.5827,Liberal Arts College,Marketing,3.63,2026.0,05/17/2024,Data Science Intern,30.0,"Tableau, Data Analysis, SQL, Project Management, Communication, Java, Machine Learning, Excel",Rejected,35869,immediate,True,YES,1.0
APP1436B,Matthew,Gonzalez,gonzalez.matthew@email.com,835-251-8857,Tech Institute,Computer Science,3.39,2026.0,05/28/2024,Research Assistant,2.0,"Project Management, Data Analysis, Machine Learning, R",review,16636,Immediate,True,True,5.0
APP1436B,Matthew,Gonzalez,gonzalez.matthew@email.com,835-251-8857,Tech Institute,Computer Science,3.39,2026.0,05/28/2024,Research Assistant,2.0,"Project Management, Data Analysis, Machine Learning, R",review,16636,Immediate,True,True,5.0
APP_1438,James,Martinez,james110@email.com,722-794-3271,Online University,Computer Science,3.55,2024.0,08-01-2024,Data Science Intern,,"Java, Excel, JavaScript",Pending,, ASAP,True,No,4.0
APP-1439,Michelle,Rodriguez,mrodriguez@email.com,+17208295364,Community College,Computer Science,3.22,2026.0,"Jun 11, 2024",Business Analyst Intern,0.0,SQL; Excel,Submitted,34492,Flexible,0,True,2.0
APP-1440,Sarah,Lopez,lopez.sarah@email.com,+16604571920,Liberal Arts College,Economics,2.94,2023.0,03/17/2024,Business Analyst Intern,1.0,PowerPoint,review,34654,immediate,True,True,4.0
APP_1441,Jessica,Anderson,jessica356@email.com,509-896-5873,International University,Computer Science,3.02,2026.0,2024-03-07,Data Science Intern,2.0,"R, SQL, Project Management, PowerPoint, Java, Excel, Machine Learning, ",review,32061,Unknown,True,no,4.0
APP_1442A,Christopher,Rodriguez,christopher.rodriguez@email.com,394.643.3777,Public University,Marketing,2.74,2022.0,23-02-2024,Marketing Intern,1.0,"SQL, Machine Learning, Data Analysis, PowerPoint, ", rejected ,15454,Unknown,No,no,5.0
APP1443,Sarah,Williams,swilliams@email.com,(233) 309-2478,PUBLIC UNIVERSITY,Computer Science,,2026.0,"Feb 04, 2024",Business Analyst Intern,0.0,"Python, Java, PowerPoint, Data Analysis",ACCEPTED,27170, ASAP,No,True,1.0
APP_1444,Robert ,Martinez,martinez.robert @email.com,420.654.7294,Liberal Arts College,Psychology,,2022.0,22-05-2024,Business Analyst Intern,0.0,JavaScript; Java; PowerPoint; Communication; Tableau; Machine Learning; Project Management; R,In Process,18405,3 months,True,No,0.0
APP_1445A,John,Wilson,john.wilson@email.com,(220) 337-8577,Community College,Engineering,2.87,2023.0,18-02-2024,Software Developer Intern,0.0,"Machine Learning, SQL, Project Management, Communication, Python",Accepted,38462,2 weeks,0,YES,0.0
APP1446B,James,Wilson,wilson.james@email.com,(252) 737-9779,Liberal Arts College,Business Administration,4.0,2023.0,"Jan 22, 2024",research assistant,0.0,Python,Rejected,17064,1 month,True,,1.0
APP_1447B,Laura,Gonzalez,laura528@email.com,784-718-1254,Tech Institute,Engineering,3.2,2022.0,28-01-2024,Data Science Intern,0.0,"SQL, JAVA, PYTHON, EXCEL, TABLEAU, POWERPOINT",Pending,36973, ASAP,0,,2.0
APP-1448B,CHRISTOPHER,jones,jones.christopher@email.com,+19199126936,Online University,Psychology,3.6,2024.0,2024-03-12,Software Developer Intern,7.0,"Python, Data Analysis, Project Management, SQL, Machine Learning",Rejected,26565,Flexible,0,True,4.0
APP_1449,Emily,Miller,emily927@email.com,823-943-8562,Liberal Arts College,Computer Science,3.23,2024.0,04/17/2024,Data Science Intern,0.0,"Java, Python, SQL, JavaScript, Project Management",review,28428,Unknown,1,no,3.0
APP_1450,Laura,Brown,laura891@email.com,(288) 387-3757,International University,Biology,3.04,2026.0,07-03-2024,Data Science Intern,0.0,Data Analysis,review,26090,2 weeks,No,Yes,0.0
APP_1451,Amanda,Jones,jones.amanda@email.com,(793) 355-3308,Public University,Mathematics,3.83,2025.0,2024-03-09,Data Science Intern,2.0,R; Python; Project Management; Tableau; SQL; Data Analysis; PowerPoint; Java,ACCEPTED,35559,2 weeks,1,,4.0
APP-1452,Christopher,Hernandez,chernandez@email.com,(881) 952-9371,Online University,Business Administration,2.55,2026.0,2024-01-30,data science intern,2.0,"Communication, Machine Learning",ACCEPTED,, ASAP,No,no,0.0
